term,Topic,Freq,Term
9507,17,0.5034923761412867,혐의
7637,17,0.2564736143829775,조사
1121,17,0.11472555798941741,것으로
2057,17,0.5653402588488762,김씨
3732,17,0.359569206528407,발견
7914,17,0.07595207353244254,지난
3721,17,0.23126319443963794,받고
5287,17,0.35264295284806596,신고
6971,17,0.8101864426390335,입건
6669,17,0.18780288962340722,이들
1619,17,0.6733566766765642,구속
9151,17,0.3161623309355346,필리핀
5002,17,0.22647082435182678,수사
5498,17,0.35838093006382626,아들
4335,17,0.20964042078020198,사건
4190,17,0.643053362598735,불구속
3887,17,0.3327950420771404,범행
2776,17,0.46027551204470335,돈을
7501,17,0.4521938791693207,정씨
4342,17,0.4644379815990532,사기
481,17,0.41400494637227087,3명
800,17,0.5428663315407988,가로
5542,17,0.5044118521226504,아이폰
9624,17,0.10757515945401576,확인
1985,17,0.023179195908066684,기자
2240,17,0.22106367706829344,남성
4761,17,0.729485887949202,성매매
1112,17,0.1385837467273059,검찰
5553,17,0.1793887016059135,아파트
399,17,0.4067513150240831,2명
7243,17,0.8292379660904866,저수지
3424,17,0.026954977616591273,무단
7071,17,0.0880473942202044,자신
1890,17,0.02681505064904316,금지
7204,17,0.026860989364390502,재배포
1102,17,0.30998717823222477,걸쳐
1209,17,0.8863942568389173,경비원
4096,17,0.09226779007827873,부산
1275,17,0.5545351701394102,계정
4064,17,0.5015007295642849,부검
2434,17,0.02359250230963121,뉴시스
8443,17,0.5132218933966431,추적
5232,17,0.6128977914310799,시신
6728,17,0.36016292330496047,이씨
7015,17,0.0893393732805583,있습니다
7816,17,0.5027436194744257,중고
9741,17,0.6308971041149528,흉기
337,17,0.02038047929318464,20일
9146,17,0.3327791968616667,피해자
9599,18,0.9267517096397493,화신
8063,18,0.8217202530564405,질투
9065,18,0.9981308081788227,표나리
6790,18,0.9943482028839498,이화신
1324,18,0.9849150138995663,고성희
7669,18,0.653854070731764,조정석
1469,18,0.8975523229122416,공효진
1359,18,0.993040291975677,고정원
1285,18,0.9670225668304848,고경표
3786,18,0.048419130124029944,방송
2167,18,0.9538930342901577,나리
7506,18,0.37290445130441924,정원
5030,18,0.5842339029853522,수영
4997,18,0.44700915089279614,수목드라마
3362,18,0.038037352636351204,모습
8596,18,0.8819810560059363,카메오
2247,18,0.04080543557362377,남자
4418,18,0.011689465748690488,사진
7071,18,0.03257671252630582,자신
8481,18,0.03481147105147861,출연
5725,18,1.0,양다리
5258,18,0.1323109990169631,시청자들
2904,18,0.0391741818931388,드라마
9583,18,1.0,홍혜원
6837,18,0.07390608325221706,인스타그램
9325,18,0.015240394516410332,함께
2938,18,0.0862478580803511,등장
5256,18,0.11685217765066808,시청률
4656,18,0.9205059280852462,서지혜
1784,18,0.09659389523851386,그녀
3829,18,0.018725361663454624,배우
5966,18,0.051781611597427356,연기
3109,18,0.03468514580854905,마음
199,18,0.8630211545421458,18회
234,18,0.017429118118812335,19일
8583,18,0.2706721040630133,침대
2990,18,0.023210695806866438,라고
6841,18,0.21868812087167577,인연
186,18,0.37618749787906897,17회
5242,18,0.020156136084367417,시작
1387,18,0.016463539999145075,공개
2793,18,0.31161127924407334,동거
9312,18,0.021147435575502256,한편
8701,18,0.24733203836724466,키스
2697,18,0.033417827976068154,더욱
3564,18,0.22423295909278637,미스코리아
978,18,0.0739251084087,같이
4398,18,0.03804666399870685,사이
61,18,0.060371832946272144,10시
1863,18,1.0,금수정
4174,19,0.4863219632465678,분양
4076,19,0.4850454222946667,부동산
5553,19,0.3350488712682242,아파트
1769,19,0.37750907831723146,규제
7483,19,0.12547555621114345,정부
2659,19,0.3612185167319091,대출
7188,19,0.8427993484197864,재건축
8276,19,0.6676855569518536,청약
6167,19,0.5088442416854033,오피스텔
2516,19,0.2197524085341665,단지
9000,19,0.23041357471873863,평균
3956,19,0.914323409489022,보금자리론
5243,19,0.07961182018912857,시장
1226,19,0.6248112128478545,경쟁률
7794,19,0.3118464571125712,주택
1401,19,0.19017041602867826,공급
2653,19,0.2905169427245233,대책
7958,19,0.06380663002487168,지역
252,19,0.670723651065388,1순위
4987,19,0.3318485223004075,수도권
778,19,0.12209962734416478,가격
1121,19,0.03586768096342208,것으로
1938,19,0.08455335957882729,기록
1478,19,0.8029227751577467,과열
7914,19,0.02903388317391151,지난
1189,19,0.060541278738690196,경기
4175,19,0.9639704374526966,분양권
4627,19,0.014748030476147665,서울
8372,19,0.10321916045442317,최고
5554,19,0.9797374576738147,아파트값
782,19,0.6284837000621792,가계부채
1357,19,0.7427223277652626,고점
5031,19,0.18542383206995808,수요
970,19,0.0828601140104639,강화
3506,19,0.3437492295159722,물량
6712,19,0.04708193721235263,이상
4515,19,0.6833080816618249,상승폭
7916,19,0.36521250829271307,지난주
7098,19,0.6044748505822451,자치구
1997,19,0.07637072959258626,기준
7797,19,0.8020119159067988,주택시장
4512,19,0.08356193987081821,상승
1222,19,0.050596570645161716,경우
7934,19,0.23216871870472572,지방
9494,19,0.04478089330014418,현재
6190,19,0.037832386480573896,올해
1042,19,0.10704997895808666,거래
6793,19,0.04574234120255305,이후
4682,19,0.24257808475000445,선박
8070,19,0.7440098731502736,집단대출
5126,20,0.6011203824309249,스타뉴스
2094,20,0.3326210266914797,김창
4928,20,0.4830246317193864,속보
6286,20,0.38418089653915594,우리집
5999,20,0.44206475915834154,연예
3829,20,0.0880430360394641,배우
4627,20,0.028083365215032737,서울
8537,20,0.1852517563606756,취하고
9034,20,0.1751342990395465,포즈
1985,20,0.02680562544760932,기자
8724,20,0.3292901043902815,타임스퀘어
5125,20,0.15195119759853146,스타
8161,20,0.05573974573690216,참석
3074,20,0.16668042559787788,리얼
2247,20,0.11846435742274834,남자
6053,20,0.3049651409603596,영등포구
5510,20,0.3116406334615781,아모리스
7590,20,0.20832942086628545,제작발표회
6402,20,0.2621223834861446,월화드라마
337,20,0.021616239381936166,20일
2359,20,0.19978172370875674,노컷뉴스
6170,20,0.03497856102887177,오후
7249,20,0.04099600802529648,저작권자
9455,20,0.20773364064441194,헤라서울패션위크
1890,20,0.021583837045462975,금지
7818,20,0.08965102382916762,중구
7204,20,0.021076477048123925,재배포
3424,20,0.020071346948527073,무단
9456,20,0.12235101142979435,헤럴드
8637,20,0.06586781033562854,컬렉션
5027,20,0.10986547459249055,수애
2807,20,0.04545569442420084,동대문디자인플라자
306,20,0.040957934625140996,2017
7593,20,0.1185231240895769,제작보고회
7636,20,0.18991570992800616,조보아
929,20,0.07532454867881666,강남구
360,20,0.10025833868938332,24
9446,20,0.5383842845011428,허정민
451,20,0.21469126661641164,337
6720,20,0.14174924615186127,이수혁
2431,20,0.09584288610422236,뉴스1스타
8378,20,0.2849735497824511,최규
2062,20,0.061144935741380246,김영광
5312,20,0.1120621236801183,신사동
2904,20,0.03374692208332911,드라마
5663,20,0.04480158359718805,압구정
8687,20,0.07657957507839008,크레
8048,20,0.01030866832520877,진행
2430,20,0.00619728606135656,뉴스1
6153,20,0.01024261860201547,오전
4614,21,0.9754479295040765,서문탁
4955,21,0.9629411144149467,손호영
8909,21,0.5494317168575548,파워
8638,21,0.9736549187286814,컬투쇼
2884,21,0.8782936515738019,두시
2481,21,0.5410229255575791,다이어트
3786,21,0.03473645991334382,방송
8481,21,0.047209739920878936,출연
817,21,0.04792963456309498,가수
3395,21,0.2835779882375749,몬스타엑스
8422,21,0.6458188657552683,최화정
7509,21,0.7016523839817639,정은지
1131,21,0.1702265402597373,게스트
5863,21,0.15181951458175083,에이핑크
1436,21,0.02936669131669807,공연
8965,21,0.1778966070379479,퍼포먼스
3631,21,0.303835792776542,바지
6658,21,0.01458689926233985,이날
2713,21,0.13514745604687664,데이트
5869,21,0.3052880167552283,엑스
6336,21,0.050133056514291875,웃음
2307,21,0.05177380412733937,너무
6735,21,0.022027356057463806,이에
4471,21,0.36202030022624415,살이
337,21,0.0038298419349969397,20일
2991,21,0.07880327805925638,라디오
4418,21,0.00449349840425579,사진
3295,21,0.0660011706647252,멤버들
5272,21,0.3378978289225953,식단
6873,21,0.015493356264979942,일간스포츠
2074,21,0.25681345836076747,김은혜
3402,21,0.12403572393498351,몸매
5798,21,0.03694586661380727,언급
2990,21,0.010889251961398424,라고
3174,21,0.01962970396999517,많이
1985,21,0.002521736743128585,기자
9438,21,0.1949196404005331,허리
8617,21,0.03518864429111348,캡처
7718,21,0.03525629320092037,좋아
2344,21,0.02942387431937157,노래
4139,21,0.06068460875017952,부탁
6976,21,0.12389184345353564,입담
8913,21,0.23149142993269567,파이터
6310,21,0.04873630288880466,운동
3424,21,0.002630206302955473,무단
404,21,0.04263468442276328,2시
2274,21,0.14354712419954538,내기
7204,21,0.0026172600668910714,재배포
1890,21,0.0025798866748519595,금지
8053,21,0.017534614979824947,질문
5816,22,0.5849023399999744,엄마
5781,22,0.6674130445448914,어머니
5498,22,0.231403501871465,아들
3786,22,0.0670088356215607,방송
5529,22,0.1338128190473327,아이
5926,22,0.14039887774363102,여행
3362,22,0.042210722713696934,모습
3109,22,0.06261183295138904,마음
9325,22,0.02425703417438176,함께
2421,22,0.20274456830623075,눈물
6729,22,0.05955479953447831,이야기
2990,22,0.04036424050432426,라고
5532,22,0.14001872588703848,아이들
4418,22,0.012785371228192847,사진
5555,22,0.29102209703269916,아프리카
5481,22,0.32728845337035306,아기
5196,22,0.05203847859437511,시간
8440,22,0.23816948792242304,추억
2681,22,0.019898437788331898,대한
4755,22,0.3578815638424934,성남시
5516,22,0.11089011536948867,아빠
7071,22,0.030533436266167644,자신
8260,22,0.10411776265511727,청년
7911,22,0.09195022466881679,지급
89,22,0.1226860929375392,11시
1985,22,0.00723773764469691,기자
6283,22,0.02495130819824824,우리
2269,22,0.08370395046562538,내가
4380,22,0.1995202846685311,사연
9456,22,0.05179848949191721,헤럴드
4087,22,0.29225094196299345,부모님
6735,22,0.034052538432200366,이에
4572,22,0.03008647726668226,생각
3539,22,0.05059024774428747,미래
1342,22,0.25823095488853265,고양이
7204,22,0.007361463501691858,재배포
2370,22,0.15423515814866273,녹화
3424,22,0.007174211225275537,무단
5817,22,0.33772939562339305,엄마들
1890,22,0.007179715972961516,금지
8760,22,0.18168803269611952,태어
9109,22,0.025262565731143754,프로그램
5560,22,0.4217139784622511,악성
4816,22,0.03707168935810042,세상
7914,22,0.009270639020354465,지난
337,22,0.0057538522773149525,20일
2002,22,0.14655443652699465,기타
2691,22,0.2541506018007478,댓글
3566,22,0.2725737476923122,미안
5242,22,0.01984924920758825,시작
7118,23,0.2794809316550803,작품
7105,23,0.457377949839708,작가
7358,23,0.4172095209273339,전시
4692,23,0.500646032359741,선생
1814,23,0.441854815771764,그림
4879,23,0.5222886633097662,소설
3478,23,0.6995873455598289,문학
6729,23,0.11527016846814488,이야기
5240,23,0.6251584050182953,시인
5254,23,0.8231324287575275,시집
1999,23,0.3326280142001903,기증
5935,23,0.1999219129045757,역사
3733,23,0.21234007354027923,발굴
7361,23,0.2528664996617249,전시회
7780,23,0.09578184931218774,주제
4351,23,0.03646186474011596,사랑
6110,23,0.25310449347167063,예술
9241,23,0.03769167006059419,한국
3561,23,0.4281125293561794,미술
4418,23,0.01622262078409094,사진
6283,23,0.03996606402736151,우리
6701,23,0.02613354731086693,이번
9325,23,0.024171997277150564,함께
1089,23,0.36439092730299444,건축
4816,23,0.06853773969512776,세상
1985,23,0.009489667408845612,기자
4627,23,0.008985131331268258,서울
4399,23,0.5952908874785021,사이다
9236,23,0.29875641250618395,한겨레
7204,23,0.011216115074955747,재배포
4797,23,0.03359473934622954,세계
3424,23,0.010914973737947786,무단
6479,23,0.6075354250018925,유물
1384,23,0.08678971322122032,공간
9684,23,0.7587050649118781,회화
7909,23,0.05777139472756104,지금
3109,23,0.04635039152254671,마음
7914,23,0.014569847777725386,지난
1890,23,0.010392945050922843,금지
7107,23,0.6304408871181123,작가들
9102,23,0.11968915112782574,프랑스
3562,23,0.6047308557286161,미술관
4349,23,0.030100853354335003,사람
6687,23,0.08203865727171805,이름
3480,23,0.05723491527762964,문화
9165,23,0.05864728133601373,하나
7071,23,0.031856925305376815,자신
2858,23,0.48936151352703344,동화
6001,23,0.24243022731986447,연예뉴스
5808,23,0.4345480104260048,언제나
4608,24,0.9933309252140599,서도우
8392,24,0.9961341071585452,최수아
1465,24,0.24753372236322257,공항
2719,24,0.7650588735757482,도깨비
5679,24,0.7242085688245928,애니
3681,24,0.9854854165480481,박진석
4964,24,1.0,송미진
2101,24,0.4131318849179271,김하늘
5026,24,0.5275303157258842,수아
1439,24,0.10438991630105757,공유
6416,24,0.17448012632976184,위로
6714,24,0.897919503683258,이상윤
2107,24,0.9498426153486614,김혜원
8400,24,0.8929964637384397,최여진
791,24,0.11615664775953428,가는
3786,24,0.017094108852275768,방송
5321,24,0.9535333345963417,신성록
2747,24,0.6707966084587923,도우
3569,24,0.7502533660354399,미진
7185,24,0.96318931827011,장희진
4268,24,0.10087876186789278,비밀
914,24,0.09097741256903251,감정
4349,24,0.01592585723802112,사람
8574,24,0.9603979300953666,친부
2990,24,0.01406599694146808,라고
5071,24,0.06310808441103274,순간
2256,24,0.061891356796114246,남편
9154,24,0.01782165571073977,필요
5486,24,0.0705880233502401,아내
4997,24,0.1037040196128167,수목드라마
2565,24,0.06829149614245386,당신
3362,24,0.010503929808527074,모습
3114,24,0.13726121201928973,마주
9567,24,0.1489940286666224,홀로
5764,24,0.023952992511229634,어떤
1062,24,0.13479858893069532,거짓말
5174,24,0.1557014643798242,슬픔
5310,24,0.13498012282603125,신비
2904,24,0.01253602411156543,드라마
1179,24,0.033984841731809386,결혼
4714,24,0.025690343371840226,선택
1169,24,0.13073427876602323,결심
4398,24,0.01787362356849442,사이
2269,24,0.02543919065865482,내가
73,24,0.3118850094292416,10회
4418,24,0.0028661279941008407,사진
776,24,0.2675923244458941,9회
1816,24,0.11374463011013607,그만
1784,24,0.029393264846305257,그녀
5637,24,0.06594508393415933,알게
8478,25,0.40816890251546384,출시
7610,25,0.29514855459470724,제품
4236,25,0.26545754385203174,브랜드
4690,25,0.24750935552503847,선보
9323,25,0.7183929744967537,할인
4548,25,0.4175552120236133,상품
3242,25,0.6257699016448799,매장
1282,25,0.338685819249657,고객
2947,25,0.4784376067798506,디자인
8935,25,0.28955157668906656,판매
6703,25,0.444045221310982,이벤트
5543,25,0.7049252703744886,아이폰7
831,25,0.3125634495473422,가을
778,25,0.28516489189221556,가격
4383,25,0.18526172183739606,사용
4907,25,0.4042322486398648,소재
7563,25,0.07653223762435027,제공
8048,25,0.06762265130237934,진행
1604,25,0.21993021758338638,구매
792,25,0.15539434404465458,가능
9650,25,0.1839457846619142,활용
8636,25,0.7059663142297306,컬러
7905,25,0.6870721245245097,증정
6809,25,0.21451564416235086,인기
3981,25,0.9951623996214364,보온성
6701,25,0.06184877523805662,이번
7218,25,0.7812291574456982,재킷
2474,25,0.7353004222993659,다운
5129,25,0.41724759113932725,스타일
3424,25,0.029485510528045444,무단
2948,25,0.8205694250541977,디저트
1667,25,0.08768521029026421,국내
1985,25,0.023211959010587962,기자
7278,25,0.19665235482580679,적용
1890,25,0.028867490330459673,금지
7914,25,0.04031409535240834,지난
4246,25,0.609110614047324,블랙
9416,25,0.07607050917748384,행사
5528,25,0.9815222720612665,아웃도어
9119,25,0.37763999424856626,프리미엄
8950,25,0.22168006920783706,패션
7204,25,0.02813036343364759,재배포
9325,25,0.04781787016060351,함께
1283,25,0.3406469322563314,고객들
3346,25,0.1541033847096487,모델
6172,25,0.8950914232000791,옥션
8637,25,0.09490868660946443,컬렉션
5243,25,0.07487706442680879,시장
1996,25,0.12986630823596682,기존
1921,25,0.1705859620644599,기념
7141,26,0.17358786372007537,장관
9660,26,0.39955153667827775,회고록
4151,26,0.14236804761302957,북한
1918,26,0.7226542786072059,기권
4965,26,0.4010221636180168,송민순
2663,26,0.08009785294395573,대통령
2564,26,0.1275516799049457,당시
6495,26,0.3602930975808158,유엔
2667,26,0.04085714185065581,대표
9678,26,0.14818027064794165,회의
3470,26,0.21066317781837496,문재인
287,26,0.2986488256180506,2007년
4562,26,0.08757044976862938,새누리당
4153,26,0.5911368031305988,북한인권결의안
1173,26,0.09655877567027109,결정
8031,26,0.32702547372398655,진실
6632,26,0.06557576653864479,의원
6224,26,0.22353727169011403,외교부
5641,26,0.8521232791440125,알레포
2371,26,0.10904688080829177,논란
8151,26,0.4730400376937021,찬성
9740,26,0.7943081502118102,휴전
7777,26,0.08458165292450141,주장
1511,26,0.03473379530540116,관련
6993,26,0.09734875986874138,입장
3017,26,0.15885673363984887,러시아
5210,26,0.4019862863308393,시리아
1706,26,0.16550605040912872,국정원장
6803,26,0.2610702119789611,인권
2348,26,0.38967238235743246,노무현
90,26,0.049854949457128026,11월
7483,26,0.041698474814659416,정부
172,26,0.20398606472196631,16일
2616,26,0.19524493073427032,대변
6350,26,0.07862745991749834,원내대표
6804,26,0.6265547657179278,인권결의안
3471,26,0.04449851420722711,문제
6227,26,0.5123704166015737,외교통상부
1171,26,0.5464114196788519,결의안
2694,26,0.04383762499563731,더불어민주당
8279,26,0.058147743428723725,청와대
4367,26,0.05188020943452115,사실
2681,26,0.01956381624275168,대한
9063,26,0.4330577529499848,표결
6283,26,0.029718173477495904,우리
2293,26,0.04584695351607244,내용
6602,26,0.06701234410053383,의견
3277,26,0.6618912592092664,메모
4558,26,0.03781342374837349,상황
4152,26,0.45682465815462725,북한인권
8637,27,0.3148121815920096,컬렉션
6571,27,0.5695903694965578,을지로
306,27,0.2051721835259846,2017
9043,27,0.4936152522944707,포토타임
2807,27,0.2068438323624501,동대문디자인플라자
4627,27,0.05427418051874381,서울
9454,27,0.22321273772344202,헤라
8161,27,0.10136376565946531,참석
8952,27,0.9131964392801817,패션위크
3678,27,0.9114065862198603,박지영
7818,27,0.17464253859431111,중구
5872,27,0.4467718797498001,엑스포츠뉴스
337,27,0.02858244680538592,20일
4652,27,0.1105115296416128,서울패션위크
1985,27,0.024913754454428724,기자
6170,27,0.03220337225511186,오후
817,27,0.10647579627331932,가수
9455,27,0.17994965233388838,헤라서울패션위크
8233,27,0.5664096743313505,천정
3829,27,0.03321408952834766,배우
8687,27,0.174020445031142,크레
5125,27,0.05712292828736703,스타
4901,27,0.31400141133732057,소윙바운더리스
8891,27,0.31136136993945424,티아라
4638,27,0.449280540642864,서울숲
3021,27,0.39540750317177464,런웨이
6153,27,0.018769486777390508,오전
9488,27,0.24877909943454324,현아
3287,27,0.5465394043275651,메트로
4758,27,0.17642666046656078,성동구
3347,27,0.22715199008362078,모델들
8951,27,0.12043308202350095,패션쇼
8689,27,0.3054452748074595,크리스
3966,27,0.20480770506089038,보라
1052,27,0.3936272457349545,거울
9693,27,0.2817231998515046,효민
1093,27,0.36681318052616957,걷다
4771,27,0.31851252500462446,성수동
3029,27,0.26001786291677487,레인보우
5476,27,0.24533542937942132,씨스타
9137,27,0.33909030314553595,피에스타
1349,27,0.23653944915388625,고우리
2012,27,0.37079851939721975,기희현
3790,27,0.11141255467221603,방송인
5192,27,0.3797054139105876,승희
2480,27,0.14612870608543674,다이아
8122,27,0.28118817741210117,차오루
6565,27,0.4201451911283388,은정
986,27,0.1936698863291569,개그우먼
4681,27,0.29352985605594706,선미
1747,28,0.5249855865276886,권리
8533,28,0.6795200426459006,취재원과
3702,28,0.652748968937937,반론
3538,28,0.6464384413815866,미란다
7518,28,0.5958554337842794,정정
1364,28,0.6150284230632492,고충
760,28,0.5017578764247415,97
694,28,0.5077703402483074,78
8451,28,0.48676900896654124,추후
7079,28,0.30786724624545897,자유
8258,28,0.3768803081426386,청구
7402,28,0.2802103599905704,전화
6384,28,0.4468479444265851,원칙
7439,28,0.35212989800764816,접근
7015,28,0.1063740335155476,있습니다
1683,28,0.16936164338702742,국민
3964,28,0.16227383260796696,보도
9,28,0.08369296456749911,02
2768,28,0.09884516690164849,독자
2429,28,0.04651451459630863,뉴스
3382,28,0.5356529369589276,목사
7204,28,0.0088380231451964,재배포
3424,28,0.008427917361853601,무단
2990,28,0.02793407043650464,라고
6283,28,0.021464005064284388,우리
2064,28,0.5297261977563892,김영석
1985,28,0.0053106471489557504,기자
2663,28,0.016956663251986595,대통령
2667,28,0.010057666985849421,대표
337,28,0.005097905382547119,20일
1592,28,0.31957789100952005,교회
6671,28,0.014121692918402512,이라고
9325,28,0.008690104232220417,함께
7914,28,0.0067557296189177255,지난
2681,28,0.008065258437084062,대한
5901,28,0.019900946011622976,여성
3530,28,0.009605575091739366,미국
9241,28,0.010290470595899985,한국
6701,28,0.007604719740395598,이번
1562,28,0.017974422078252915,교수
3640,28,0.028060104206543608,박근혜
4351,28,0.008990591817455098,사랑
4627,28,0.0029339317566495493,서울
1511,28,0.008709509105745653,관련
2644,28,0.02678647312968451,대전
6854,28,0.027005356707761517,인천
234,28,0.008358845040647843,19일
6669,28,0.013741608496587624,이들
1121,28,0.005771463198601951,것으로
1936,28,0.28362002879096126,기독교
9639,29,0.730944930693877,환자
5020,29,0.7722088587070233,수술
8552,29,0.4772300978251725,치료
3945,29,0.3760099813897377,병원
7898,29,0.7800653223668599,증상
3750,29,0.15640153596371462,발생
9134,29,0.4144960815468948,피부
1222,29,0.12060492870074507,경우
7348,29,0.9804595597610609,전북대병원
8064,29,0.6014450650388975,질환
910,29,0.8541432329835555,감염
8024,29,0.6040900709399362,진료
1068,29,0.15673429018467233,건강
1105,29,0.32800726103683936,검사
8524,29,0.37466734513118183,취소
7980,29,0.1438706172440246,지정
7367,29,0.35483918177351814,전원
1751,29,0.9879075531710803,권역응급의료센터
911,29,0.9102273945227631,감염병
1121,29,0.029972929121290494,것으로
7308,29,0.9859129509938412,전남대병원
2965,29,0.038749619441459306,때문
1750,29,0.9651923559245172,권역외상센터
6373,29,0.25076300199577867,원인
4383,29,0.06321425933883977,사용
6712,29,0.04961636590333582,이상
4547,29,0.10898647072723852,상태
1157,29,0.06668054391843155,결과
832,29,0.5315163408296341,가을철
6098,29,0.2335887470988543,예방
3626,29,0.6709171980260538,바이러스
9640,29,0.7345266379011932,환자들
837,29,0.04593739274085486,가장
7331,29,0.09019223081724749,전문
4355,29,0.17740374136111353,사망
9200,29,0.05477502790773484,하지
9144,29,0.09048382948093417,피해
1426,29,0.12464231363467314,공사
611,29,0.21613000952380398,5년
7914,29,0.019004845800911874,지난
5200,29,0.38065914487988456,시공
7773,29,0.29859478815457063,주의
4769,29,0.2992552631033574,성분
2681,29,0.024957922013794712,대한
7868,29,0.8540558639992749,중증외상
4740,29,0.3871907364304951,섭취
5635,29,0.08639238534817496,않은
4026,29,0.4952460099532193,복지부
7462,29,0.06850235582860308,정도
8054,29,0.35314072592335544,질병
8908,30,0.7280304222650821,파업
4749,30,0.6870452796840695,성과연봉제
2356,30,0.375924524341938,노조
8241,30,0.7863416881641532,철도파업
365,30,0.6997893068532852,24일째
8652,30,0.8246717515151955,코레일
2750,30,0.1339153693208958,도입
8240,30,0.6520603141905904,철도노조
8405,30,0.6453430942407187,최장기
6628,30,0.3855200309214913,의왕
6036,30,0.2422555232410395,열차
6327,30,0.27348883555433695,운행
4750,30,0.38529383025241826,성과중심
2352,30,0.3426793287481872,노사
5930,30,0.2116670206359847,역대
6328,30,0.9600839343253846,운행률
3699,30,0.10223458690634472,반대
7302,30,0.9810809902741213,전국철도노동조합
6427,30,0.10238912691870507,위원장
2281,30,0.3786577758142128,내륙
381,30,0.11387176043556714,27일
6143,30,0.4928354171155789,오봉역
4096,30,0.028892779052589385,부산
6711,30,0.11103133902359219,이사회
7915,30,0.07168207130144817,지난달
9572,30,0.5167999277507379,홍기
6629,30,0.35082758419197646,의왕시
1561,30,0.32331053660087505,교섭
3480,30,0.0440179120679657,문화
337,30,0.00640142726089246,20일
5970,30,0.3608594949589051,연대
5727,30,0.31009896615910465,양대
1393,30,0.11618225298367113,공공
1938,30,0.027819870224138805,기록
2657,30,0.9725994141060459,대체인력
9592,30,0.9781932014184935,화물열차
6017,30,0.008610935085395885,연합뉴스
9591,30,0.5843133425227648,화물연대
9529,30,0.18264188083566682,형식
415,30,0.11078669821867934,2차
3208,30,0.15086821054469507,맞은
871,30,0.05576633058650634,간담회
6153,30,0.009518868242712907,오전
8203,30,0.05479892099898296,채용
5264,30,0.04440645297224232,시행
4013,30,0.054696231133665056,복귀
7483,30,0.016579492267563854,정부
3510,30,0.0905121305708217,물류
7679,30,0.27773574212682606,조합원
1871,30,0.23444008582292677,금융권
6082,31,0.36774662956762666,영화
891,31,0.410895191533793,감독
8604,31,0.4408604230919599,캐릭터
1000,31,0.43106783891827705,개봉
5966,31,0.34535832160576724,연기
7118,31,0.23537215340420725,작품
1387,31,0.12317858583093941,공개
3829,31,0.11032295772188472,배우
3362,31,0.12164693672210933,모습
8368,31,0.16950948344794564,촬영
3019,31,0.9198046743481915,럭키
9325,31,0.05383544835800091,함께
1492,31,0.596235832629982,관객들
3831,31,0.5757285943755692,배우들
1092,31,0.8106704893170482,걷기왕
5427,31,0.9904015029132973,심은경
3929,31,0.3702036866133684,변신
3786,31,0.07264513913035642,방송
4418,31,0.03126487562779655,사진
8481,31,0.09691834824787919,출연
6336,31,0.2375663786278662,웃음
3942,31,0.8023637599314807,별이
1932,31,0.11050296454977067,기대
6729,31,0.11623190065015317,이야기
6117,31,0.055807744105348826,예정
1491,31,0.4541815095892595,관객
3227,31,0.16509954458180803,매력
7576,31,0.18620920116156717,제시
3109,31,0.10296640239361098,마음
2904,31,0.09703975598676867,드라마
4690,31,0.0761828308772709,선보
3152,31,0.9603723702741788,만복
1985,31,0.016976234481464653,기자
5121,31,0.6182702640874755,스크린
6410,31,0.29096353616127685,웹툰
6533,31,0.9139002252275821,유해진
4970,31,0.7881873016164178,송혜교
6204,31,0.3290093676774313,완벽
3560,31,0.2476620360198641,미소
6013,31,0.16035425162450093,연출
7071,31,0.06515967316589738,자신
9491,31,0.076525776256078,현장
7589,31,0.11201737578146598,제작
90,31,0.07702709416604724,11월
5757,31,0.889569370927286,어느날
6081,31,0.6341879630596257,영혼
1933,31,0.25811576346583176,기대감
7768,31,0.43321485862180037,주연
5694,31,0.5710748298802116,액션
7669,31,0.30450897995869464,조정석
2022,32,0.9917520317635772,김가연
2344,32,0.2766626844991892,노래
3786,32,0.06360422044588301,방송
6713,32,0.953298688555436,이상민
6582,32,0.1445847391939931,음악
2105,32,0.5327160428548752,김현정
4092,32,0.158691011193392,부부
2990,32,0.04184778809397937,라고
1179,32,0.1428117891368939,결혼
2256,32,0.1710158627289488,남편
8481,32,0.03595683918337898,출연
1292,32,0.4255175063186942,고기
6071,32,0.4697561071366364,영원
8729,32,0.18562108285175352,탄생
7668,32,0.09760360906614202,조정
5186,32,0.44042702024189306,승부
1387,32,0.021307010616438034,공개
1131,32,0.1824490077644225,게스트
8978,32,0.5342704701238384,편곡
9325,32,0.012861116416783929,함께
89,32,0.09727206225179318,11시
3425,32,0.040995185827527134,무대
3848,32,0.34574275594123977,백년
2534,32,0.6297848862635247,달인
6336,32,0.06041093376536333,웃음
2938,32,0.06712148331660675,등장
360,32,0.05320774054044992,24
9447,32,0.5817634424303488,허준
6735,32,0.0277383866211935,이에
844,32,0.04606643400975424,가족
3652,32,0.10304029845088016,박보검
8016,32,0.6526907234954722,직진
4418,32,0.0065835157246025506,사진
296,32,0.0448414911730523,201
4349,32,0.01792152924917957,사람
2584,32,0.24152358124479117,대결
1985,32,0.004480058337503805,기자
4609,32,0.06520497106345495,서로
4003,32,0.19463824995076112,보컬
3362,32,0.01632274193031444,모습
6658,32,0.012580107473479664,이날
6000,32,0.3279909271195271,연예계
7718,32,0.0635936134458175,좋아
5987,32,0.1678774670028588,연상
8894,32,0.6287199215788495,팀과
9109,32,0.019017841973822867,프로그램
6746,32,0.030487119554992167,이유
5159,32,0.3419700835042524,스페이스
